id,type,legal_basis,pdf_link,programme,reg_date,remark,address,birth,citizen,name,passport,serialid
932,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,(a) Mother's name is Beya Al-Saidani. Date of designation referred to in Article 2a (4) (b): 24.4.2002.,"6 Ibn Al-Haythman Street Manubah, Tunis TUN Italian Fiscal Code: SSDSBN68B10Z352F",1968-02-10 Menzel Jemil Bizerte TUN,TUN,"Elsseid Sami Ben Khamis Ben Saleh M , Omar El Mouhajer , Saber","K929139 (passport issued on 1995-02-14, expired on 2000-02-13) TUN , 00319547 (National identification No issued on 1994-12-08) TUN",270
937,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Date of designation referred to in Article 2a(4)(b): 3.9.2002.,TUN Italian fiscal code: BNSDLA70L14Z352B,1970-07-14 Tunis TUN,TUN,"Ben Soltane Adel Ben Al-Azhar Ben Youssef M , Zakariya",M408665 (passport issued on 2000-10-04 which expired on 2005-10-03) TUN,271
939,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,(a) Mother's name is Feue Hlima Bent Barka and father's name is Abderrahmane Mohammed Ben Azzouz . Date of designation referred to in Article 2a(4)(b): 3.9.2002.,7 7th Street Hay Anas Safi MAR,1966-10-06 Safi MAR,MAR,Chekkouri Yassine M,"F46947 (passport) MAR , H-135467 (national identity card) MAR",272
940,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,"(a) Mother's name is Reem Al-Askari. Date of designation referred to in Article 2a(4)(b) 3.9.2002. Correction published in OJ L 232, 25.8.2006, p. 42.",ITA,1970-12-15 Al-Mohamedia TUN,TUN,Al-Jelassi Riadh Ben Belkassem Ben Mohamed M,"L276046 (passport issued on 1996-07-01, expired on 2001-06-30) TUN",273
941,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Italian fiscal code: KMMMHD68D03Z352N. Date of designation referred to in Article 2a(4)(b): 3.9.2002.,"7 Via Masina Milano ITA Italian Fiscal Code: KMMMHD68D03Z352N , 7 Via Masina Milan ITA Italian Fiscal Code: KMMMHD68D03Z352N",1968-04-03 Tunis TUN,TUN,"Kammoun Mehdi Ben Mohamed Ben Mohamed M , Salmane",M307707 (Tunisian passport issued on 2000-04-12 which expired on 2005-04-11) TUN,274
942,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,Date of designation referred to in Article 2a (4)(b): 3.9.2002.,,1955-05-14 Gharbia EGY,EGY,"Kishk Samir Abd El Latif El Sayed M , Samir Abdellatif el Sayed Keshk",,275
943,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Belgian nationality withdrawn on 26.1.2009. Date of designation referred to in Article 2a (4) (b): 3.9.2002.,"107/1 rue Lon Thodore 1090 Jette, Brussels BEL , 107/1 Lon Theodorestraat 1090 Jette, Brussel BEL , 107/1 rue Lon Thodore 1090 Jette, Bruxelles BEL",1965-11-23 Ghardimaou TUN,TUN,"Al-Maaroufi Tarek Ben Habib Ben Al-Toumi M , Abu Ismail , Abou Ismail el Jendoubi , Abou Ismail Al Djoundoubi","E590976 (passport issued on 1987-06-19, expired on 1992-06-18) TUN",276
944,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Date of designation referred to in Article 2a (4) (b): 3.9.2002.,DZA,1966-04-02 Biskra DZA,DZA,"Remadna Abdelhalim Hafed Abdelfattah M , Remadna Abdelhalim , Jalloul",,277
945,P,1102/2009 (OJ L 303),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2009:303:0039:0059:EN:PDF,TAQA,2009-11-18,Date of designation referred to in Article 2a (4) (b): 3.9.2002,,"1974-03-21 Baghdad IRQ , 1972",JOR,"Alouche Isam Ali Mohamed M , Mansour Thaer",,278
946,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,(a) Italian fiscal code: TLLLHR69C26Z352G;(b) Mothers name is Essayda Bint Salih Al-Tlili. Date of designation referred to in Article 2a(4)(b): 3.9.2002,97 Via Carlo Porta Legnano ITA Italian Fiscal Code: TLLLHR69C26Z352G,"1969-03-26 Feriana, Al-Kasrain TUN",TUN,"Al-Tlili Al-Azhar Ben Mohammed Ben El-Abed M , Lazar Ben Mohammed Tlili",M351140 (Passport expired on 2005-06-16) TUN,279
2061,E,785/2006 (OJ L 138),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2006:138:0007:0009:EN:PDF,IRQ,2006-05-25,,PAN,,,"Montana Management, Inc",,280
962,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Executive director of Rabita Trust. Date of designation referred to in Article 2a(4)(b): 11.9.2002.,,"1958-01-22 Al-Madinah SAU , 1958-01-20 Al-Madinah SAU",SAU,"Julaidan Wa'el Hamza Abd Al-Fatah M , Julaidan Wa'il Hamza , Jalaidan Wa'el Hamza , Jalaidan Wa'il Hamza , Jaladin Wa'el Hamza , Jaladin Wa'il Hamza , Jlidan Wail H.A. , Abu Al-Hasan al Madani","A-992535 SAU , B 524420 (issued on 1998-07-15, expired on 2003-05-22)",281
963,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Date of designation referred to in Article 2a (4) (b): 11.9.2002.,,,,"Eastern Turkistan Islamic Movement , The Eastern Turkistan Islamic Party , Movimento Islmico do Turquesto Oriental PT , Partido Islmico do Turquesto Oriental PT , The Eastern Turkistan Islamic Party of Allah , Partido Islmico de Al do Turquesto Oriental PT , Kelet-t_rkisztni Iszlm Prt HU , Allah Kelet-t_rkisztni Iszlm Prtja HU , Islamic Party of Turkestan , Djamaat Turkistan , ________ ________ _______ __________ BG , ________ _______ ______ ___ BG , ________ _______ ______ ___ ___ ____ BG , ______ ___ ___ ______ BG , T_rkisztni Iszlm Prt HU , Partido Islmico do Turquesto PT",,282
965,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Date of designation referred to in Article 2a(4)(b): 30.9.2002.,23 Bunatwiete D-21073 Hamburg DEU,1975-07-15 Hasel_nne (Lower Saxony) DEU,"DEU , MAR","Bahaji Said M , Zouheir Al Maghribi , Mohamed Abbattay , Abderrahmane Al Maghribi","28 642 163 (provisional German passport issued by the City of Hamburg) DEU , BPA Nr. 1336597587 (National identification No) , 954242 (expired Moroccan passport issued on 28.6.1995 in Meknas, Morocco) MAR",283
966,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Date of designation referred to in Article 2a(4)(b): 30.9.2002.,,"1972-05-01 Gheil Bawazir, Hadramawt YEM , 1972-05-01 Khartoum SDN , 1973-09-16 Gheil Bawazir, Hadramawt YEM , 1973-09-16 Khartoum SDN",YEM,"Binalshibh Ramzi Mohamed Abdullah M , Omar Ramzi Mohamed Abdellah , Binalsheidah Ramzi Mohamed Abdullah , Bin Al Shibh Ramzi , Mohamed Ali Abdullah Bawazir , Ramzi Omar , Binalshibh Ramzi Mohammed Abdullah , Ramzi Binalshib , Ramzi Mohamed Abdellah Omar Hassan Alassiri , Binalshibh Ramsi Mohamed Abdullah , Abu Ubaydah , Umar Muhammad ""Abdallah Ba"" Amar",00085243 (issued on 1997-11-17 in Sanaa) YEM,284
967,P,36/2011 (OJ L 36 and L 14),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:036:0012:0019:EN:PDF,TAQA,2011-01-20,Father's name is Brahim Brik. Mother's name is Habiba Abbes. Date of designation referred to in Article 2a(4)(b): 30.9.2002.,,1974-04-03 Marrakesh MAR,MAR,"El Motassadeq Mounir M , El Moutassadeq Mounir M","H 236483 (Passport) MAR , E-491591 (national identity card) MAR",285
968,P,597/2011 (OJ L 162),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:162:0003:0006:EN:PDF,TAQA,2011-06-22,(a) Father's name is Mohamed ben Ahmed; (b) Mother's name is Sfia bent Toubali. Date of designation referred to in Article 2a (4) (b): 30.9.2002.,,1977-04-13 Essaouria MAR,MAR,"Essabar Zakarya M , Essabar Zakariya","passport No M 271 351 issued on 24 October 2000 by the Embassy of Morocco in Berlin, Germany MAR , E-189935 (Moroccan National Identity number) MAR , G-0343089 (Moroccan National Identity Card) MAR , K-348486 (Moroccan passport) MAR",286
969,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Date of designation referred to in Article 2a (4) (b): 10.10.2002.,MAR,,,"Moroccan Islamic Combatant Group , GICM , Grupo Islmico Combatiente Marroqu_ ES , Gruppo islamico combattente marocchino IT , Groupe Islamique Combattant Marocain , Marokkaanse Groep van Islamitische Strijders NL , Grupo islmico combatente marroquino PT",,287
970,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Other information:Date of designation referred to in Article 2a (4) (b): 10.10.2002.,TUN,,,"Tunisian Combatant Group , Grupo Combatiente Tunecino ES , Groupe Combattant Tunisien , Groupe Islamiste Combattant Tunisien , GICT , Tunziai Harcol_ Csoportok HU , Tunezyjska Grupa Bojowa PL , __________ ________ ____ BG",,288
980,E,329/2014 (OJ L 98),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:098:FULL&from=EN,TAQA,2014-04-01,Date of designation referred to in Article 2a (4) (b): 22.10.2002.,"9935 South 76th Avenue, Unit 1 60455 Bridgeview, Illinois USA 36-3804626 (U.S. Federal Employer Identification) , PO Box 1406 - 60455 Bridgeview, Illinois USA 36-3804626 (U.S. Federal Employer Identification)",,,Global Relief Foundation (GRF),,289
982,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Date of designation referred to in Article 2a (4) (b): 25.10.2002.,,,,"Jemaah Islamiya , Jema'ah Islamiyah , Jemaah Islamiyah , Jemaah Islamiah , Jamaah Islamiyah , Jama'ah Islamiyah",,290
983,E,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,This entity was wrongly delisted in the Regulation 1155/2012. A corrigendum to this regulation was published in compliance with the UN press release SC/10834: http://www.un.org/News/Press/docs/2012/sc10834.doc.htm,"8820 Mobile Avenue, 1A 60453 Oak Lawn - Illinois USA US Federal Employer Identification Number 36-3823186 , PO box 548 60482 Worth, Illinois USA , 9838 S. Roberts Road, Suite 1W 60465 Palos Hills, Illinois USA former location , 20-24 Branford Place, Suite 705 07102 Newark, New Jersey USA former location , PO box 1937 Khartoum USA , Gaza Strip PSE , YEM , BGD",,,"Benevolence International Foundation , BIF , BIF-USA , Al-Bir Al-Dawalia , Mezhdunarodnyj Blagotvoritel'nyj Fond , Me_dunarodnyj Blagotvoritel'nyj Fond CS , Mezsdunarodnij Blagotvorityelnij Fond HU , Midzynarodowy Fundusz Dobroczynnoci PL , Mie_dunarodnyj Bagotworitielnyj Fond PL",,291
1003,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,Date of designation referred to in Article 2a (4)(b): 28.1.2003.,,"1964-04-04 Cianjur, West Java IDN",IDN,"Isamuddin Nurjaman Riduan M , Hambali , Nurjaman , Isomuddin Nurjaman Riduan , Encep Nurjaman (birth name) , Hambali Bin Ending , Hambali Ending Hambali , Isamuddin Riduan , Isamudin Ridwan , Isomuddin, Nurjaman Riduan",,292
1004,P,597/2011 (OJ L 162),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:162:0003:0006:EN:PDF,TAQA,2011-06-22,Date of designation referred to in Article 2a (4)(b): 28.1.2003.,"Jalan Nakula, Komplek Witana Harja III Blok C 106-107 Tangerang IDN","1958-08-17 Tirpas-Selong Village, East Lombok IDN , 1957-08-17 , Korleko-Lombok Timur IDN",IDN,"Abdurrahman Mohamad Iqbal M , Rahman Mohamad Iqbal , A Rahman Mohamad Iqbal , Abu Jibril Abdurrahman , Fikiruddin Muqti , Fihiruddin Muqti , Abdul Rahman Mohamad Iqbal",No: 3603251708570001 (National identification number),293
1006,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Other information: Based primarily in Pakistans Punjab region and in the city of Karachi. Date of designation referred to in Article 2a (4) (b): 3.2.2003.,,,,Lashkar i Jhangvi,,294
1007,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,(a) Fathers name is Ghulam Qader. Date of designation referred to in Article 2a (4)(b): 20.2.2003.,,1949-08-01 Kunduz Province AFG,AFG,"Hekmatyar Gulbuddin M , Gulabudin Hekmatyar , Golboddin Hikmetyar , Gulbuddin Khekmatiyar , Gulbuddin Hekmatiar , Gulbuddin Hekhmartyar , Gulbudin Hekmetyar",,295
1008,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Other information: Located in northern Iraq but maintains a presence in western and central Iraq. Date of designation referred to in Article 2a(4)(b): 24.2.2003.,IRQ,,,"Ansar al-Islam , Jund al-Islam , Soldiers of Islam , Kurdistan Supporters of Islam , Supporters of Islam in Kurdistan , Followers of Islam in Kurdistan , Soldados del Islam ES , Simpatizantes kurdos del Islam ES , Simpatizantes del Islam en Kurdistn ES , Seguidores del Islam en Kurdistn ES , Soldados do Islo PT , Apoiantes Curdos do Islo PT , Apoiantes do Islo no Curdisto PT , Seguidores do Islo no Curdisto PT , Devotees of Islam , Kurdish Taliban , Soldiers of God , Ansar al-Sunna Army , Jaish Ansar al-Sunna , Ansar al-Sunna , Devotos del Islam ES , Talibanes kurdos ES , Soldados de Dios ES , Ejrcito Ansar al-Sunna ES , Devotos do Islo PT , Soldados de Deus PT , Exrcito Ansar al-Sunna PT , ________ _ ___ _____ BG , ________ _ ___ _____ BG , ______ __________ _ ___ _____ BG , __________ _ ___ _____ __ ________ BG , ______________ ___ _____ __ ________ BG , ______ ________ BG , ________ _ ___ _____ BG",,296
1010,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Date of designation referred to in Article 2a(4)(b): 4.3.2003.,,,,"Islamic International Brigade , the Islamic Peacekeeping Brigade , the Islamic Peacekeeping Army , Islamic Peacekeeping Battalion , International Battalion , Islamic Peacekeeping International Brigade , the International Brigade , Brigada Internacional Islmica ES , Islamic Peacekeeping Brigade NL , Islamic Peacekeeping Army NL , International Brigade NL , Brigada Internacional Islmica PT",,297
1011,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Date of designation referred to in Article 2a(4)(b): 4.3.2003.,,,,"Special Purpose Islamic Regiment , The Islamic Special Purpose Regiment , The al-Jihad-Fisi-Sabililah Special Islamic Regiment , Islamic Regiment of Special Meaning , SPIR , Regimento Islmico de Operaes Especiais PT , Regimento Islmico Especial al-Jihad-Fisi-Sabililah PT , Regimento Islmico de Significado Especial PT",,298
1012,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Date of designation referred to in Article 2a(4)(b): 4.3.2003.,,,,"Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs , Riyadus-Salikhin Reconnaissance and Sabotage Battalion , Riyadh-as-Saliheen , The Sabotage and Military Surveillance Group of the Riyadh al-Salihin Martyrs , Firqat al-Takhrib wa al-Istitla al-Askariyah li Shuhada Riyadh al-Salihin , Riyadu-Salikhin Reconnaissance and Sabotage battalion of Shahids (Martyrs) , RSRSBCM , Batalho de Reconhecimento e Sabotagem dos Mrtires Chechenos Riyadus-Salikhin PT , Batalho de Reconhecimento e Sabotagem Riyadus-Salikhin PT , Grupo de Sabotagem e de Vigilncia Militar dos Mrtires Riyadh al-Salihin PT , Batalho de Reconhecimento e Sabotagem dos Shahids (Mrtires) Riyadu-Salikhin PT",,299
1015,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,(a) Fathers name is Lounes; (b) Mothers name is Kadidja. Date of designation referred to in Article 2a(4)(b): 25.6.2003.,DZA,1972-03-30 Bordj el Kiffane DZA,DZA,"Akli Mohamed Amine M , Killech Shamir , Kali Sami , Elias , Akli Amine Mohamed",,300
1016,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,"(a) Fathers name is Mahmoud ben Sasi, (b) Mothers name is Maryam bint al-Tijani. Date of designation referred to in Article 2a (4) (b): 25.6.2003.",ITA,"1969-12-18 Asima-Tunis TUN , 1968-05-25 Naples / Napoli ITA , 1968-05-25 DZA , 1969-07-14 TUN , 1968-12-18 TUN",TUN,"Al-Amdouni Mehrez Ben Mahmoud Ben Sassi M , Fusco Fabio , Mohamed Hassan , Abu Thale , Meherez Hamdouni , Amdouni Mehrez ben Tah , Meherez ben Ahdoud ben Amdouni","G737411(passport issued on 1990-10-24, expired on 1997-09-20) TUN",301
1017,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,Mothers name: Fatima al-Tumi. Date of designation referred to in Article 2a (4) (b): 25.6.2003.,Bardo Tunis TUN,"1965-12-19 Tunis TUN , 1965-12-19 GRC",TUN,"Al-Ayari Chiheb Ben Mohamed Ben Mokhtar M , Hichem Abu Hchem , Ayari Chihbe , Ayari Chied , Adam Hussainy , Hichem , Abu Hichem , Moktar","L246084 (passport issued on 1996-06-10, expired on 2001-06-09) TUN",302
1019,P,787/2010 (OJ L 234),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2010:234:0011:0013:EN:PDF,TAQA,2010-09-04,In custody in France as of May 2004. Date of designation referred to in Article 2a (4) (b): 25.6.2003.,FRA,1971-01-21 Roubaix FRA,FRA,"Dumont Lionel M , Bilal , Abu Hamza , Brougere Jacques , Di Karlo Antonio , Merlin Oliver Christian Rene , Arfauni Imad Ben Yousset Hamza , Imam Ben Yussuf Arfaj , Abou Hamza , Arfauni Imad , Hamza , Koumkal , Kumkal , Merlin , Tinet , Brugere , Dimon",,303
1020,P,706/2012 (OJ L 206),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:206:0007:0008:EN:PDF,TAQA,2012-08-03,Left Sudan to Tunesia in 2011. Date of designation referred to in Article 2a (4) (b): 25.6.2003,TUN,1964-12-04 Tabarka TUN,TUN,"Essaadi Moussa Ben Omar Ben Ali M , Dah Dah , Abdelrahmman , Bechir","L335915 (Tunisian passport issued in Milan (Italy) on 1996-11-08, expired on 2001-11-07) TUN",304
1023,P,787/2010 (OJ L 234),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2010:234:0011:0013:EN:PDF,TAQA,2010-09-04,"Date of birth: 15.8.1970 and place of birth: Sereka, former Yugoslavia are for aliases Ben Narvan Abdel Aziz and Abdel Aziz Ben Narvan. Date of designation referred to in Article 2a (4) (b): 25.6.2003.",Nuoro ITA,"1969-02-08 Sfax TUN , 1970-08-15 Sereka YUG",TUN,"Jarraya Khalil Ben Ahmed Ben Mohamed M , Yarraya Khalil , Ben Narvan Abdel Aziz , Amro , Omar , Amrou , Amr , Abdel Aziz Ben Narvan","K989895 (Passport issued on 1995-07-26 in Genoa, Italy, expired on 2000-07-25) TUN",305
1025,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,Mothers name: Um Hani al-Tujani. Date of designation referred to in Article 2a (4) (b): 25.6.2003.,,"1966-01-30 Tunis TUN , 1966-01-30 MAR",TUN,"Al-Jendoubi Faouzi Ben Mohamed Ben Ahmed M , Said , Samir , Jendoubi Faouzi","K459698 (passport issued on 1999-03-06, expired on 2004-03-05) TUN",306
1027,P,577/2011 (OJ L 159),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,TAQA,2011-06-17,(a) Mothers name: Salihah Amir. Date of designation referred to in Article 2a(4) (b): 25.6.2003.,26 Via Tovaglie Bologna ITA,"1960-04-12 Al Hakaimah, Governorate of Mahdia TUN",TUN,"Al-Waz Najib Ben Mohamed Ben Salem M , Ouaz Najib , Ouaz Nagib",K815205 (passport issued on 1994-09-17 which expired on 1999-09-16) TUN,307
2062,E,979/2004 (OJ L 180),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,IRQ,2004-05-15,,P.O. Box 13 Mosul IRQ,,,MOSUL BUILDING MATERIALS STATE COMPANY,,308
1028,P,1001/2010 (OJ L 290),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2010:290:0033:0036:EN:PDF,TAQA,2010-11-06,Date of designation referred to in Article 2a (4) (b): 25.6.2003.,DZA,"1974-09-12 Bologhine DZA , 1974-09-12 FRA",DZA,"Rarrbo Ahmed Hosni M , Rarrbo Abdallah , Rarrbo Abdullah",,309
1034,P,110/2010 (OJ L 36),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2010:036:0009:0016:EN:PDF,TAQA,2010-02-10,Mother's name is Minah Binto Aogist Abd Aziz. Date of designation referred to in Article 2a (4) (b): 9.9.2003.,"17 Seksyen, Shah Alam Selangor MYS","1966-01-05 Johor MYS , 1966-10-05 Muar MYS",MYS,"Abdul Hir Zulkifli M , Musa Abdul Hir , Muslimin Abdulmotalib , Salim Alombra , Armand Escalante , Normina Hashim , Henri Lawi , Hendri Lawi , Norhana Mohamad , Omar Salem , Ahmad Shobirin , Bin Abdul Hir Zulkifli , Abdulhir Bin Hir , Hassan , Hogalu , Lagu , Marwan , Hugalu","A 11263265 (passport) MYS , 660105-01-5297 (national identification No) MYS , D216157 (Driving licence issued in California, USA) USA",310
